RegisterNo,ProvinceID,AmphurID,Name,Address
6-57-08-05/1-0054,57,08,วิสาหกิจชุมชนหวายอบใบเตยแห้งบ้านธารทอง,"
                                        36  หมู่ 11  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0987654045 
                                    "
6-57-08-05/1-0055,57,08,วิสาหกิจชุมชนสมุนไพรอบแห้งบ้านธารทอง,"
                                        250  หมู่ 11  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0615538599 
                                    "
6-57-08-05/1-0056,57,08,วิสาหกิจชุมชนกลุ่มทำน้ำพริกแม่บ้านบ้านแม่เงิน,"
                                        78  หมู่ 6  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0639726077 
                                    "
6-57-08-05/1-0057,57,08,วิสาหกิจชุมชนกลุ่มเลี้ยงโค หมู่ 9,"
                                        42  หมู่ 9  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0616411706 
                                    "
6-57-08-05/1-0058,57,08,วิสาหกิจชุมชนทำเฟอร์นิเจอร์ไม้ยางพารา,"
                                        359  หมู่ 9  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0928599603 
                                    "
6-57-08-05/1-0059,57,08,วิสาหกิจชุมชนสุรากลั่นบ้านไร่2,"
                                        202  หมู่ 6  ต.แม่เงิน  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 0869163153 
                                    "
6-57-08-06/1-0002,57,08,วิสาหกิจชุมชนทอผ้าพื้นเมืองบ้านทุ่งฟ้าฮ่ามโยนก,"
                                        144  หมู่ 5  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 061170046 
                                    "
6-57-08-06/1-0003,57,08,วิสาหกิจชุมชนทำธูปหอมร่องบง,"
                                        101  หมู่ 2  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 053650454 
                                    "
6-57-08-06/1-0005,57,08,วิสาหกิจชุมชนข้าวกล้องแปรรูปกู่เต้า,"
                                        60/1  หมู่ 3  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 053650647 
                                    "
6-57-08-06/1-0007,57,08,วิสาหกิจชุมชนออมทรัพย์เพื่อการผลิตบ้านดอยจัน,"
                                        187  หมู่ 1  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 092661960 
                                    "
6-57-08-06/1-0011,57,08,วิสาหกิจชุมชนไร่นาสวนผสม ตำบลโยนก,"
                                        36  หมู่ 1  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 053650453 
                                    "
6-57-08-06/1-0015,57,08,วิสาหกิจชุมชนออมทรัพย์สันต้นเปา,"
                                        38  หมู่ 6  ต.โยนก  อ.เชียงแสน  จ.เชียงราย โทรศัพท์ 053650216 
                                    "
